1616441492.34,-0.363637804985,0.7040985226629999,0.382566899061,-0.17744917,-0.52422565,48157
1616441494.35,-0.418684452772,0.6842321753499999,0.290955781937,-0.17744917,-0.52422565,48398
1616441565.59,-0.378889143467,0.6640463471410001,0.41893073916400003,-0.17744917,-0.52422565,56946
1616441622.36,-0.43010964989699996,0.6888272166249999,0.11778881400800001,-0.17744917,-0.52422565,63760
1616441624.38,-0.446297854185,0.6761454343800001,0.21746049821400001,-0.17744917,-0.52422565,64001
1616441636.34,-0.503857195377,0.654823064804,0.145129218698,-0.17744917,-0.52422565,65437
1616441696.65,-0.41190204024300003,0.553552746773,0.42624679207800004,-0.17744917,-0.52422565,72674
1616441701.83,-0.432935774326,0.548609435558,0.188072755933,-0.17744917,-0.52422565,73296
1616441777.72,-0.452401429415,0.704852223396,0.503399431705,-0.17744917,-0.52422565,82402
1616441797.99,-0.588514506817,0.66737395525,1.2554090023,-0.2766775,0.59623015,84835
1616441861.51,-0.590750992298,0.675885498524,1.5877474546399999,-0.2766775,0.59623015,92458
1616441878.08,-0.556470155716,0.6955036520960001,1.32973086834,-0.2766775,0.59623015,94445
1616441942.61,-0.545370817184,0.699505507946,1.5524750948,-0.2766775,0.59623015,102190
1616441961.2,-0.5154057741170001,0.717426300049,1.30541992188,-0.2766775,0.59623015,104420
1616442025.13,-0.548579514027,0.722541093826,1.57323372364,-0.2766775,0.59623015,112092
1616442033.85,-0.5629798173899999,0.6779378652570001,1.26227343082,-0.2766775,0.59623015,113137
1616442098.23,-0.5338870286940001,0.697714686394,1.57702291012,-0.2766775,0.59623015,120864
1616442111.17,-0.5567665696140001,0.679280936718,1.25158274174,-0.2766775,0.59623015,122417
1616442174.83,-0.5003517866130001,0.713096678257,1.59508121014,-0.2766775,0.59623015,130056
1616442183.76,-0.375571131706,0.69616663456,0.0487033426762,-0.1809155,-0.6223255,131127
1616442249.68,-0.41836884617799996,0.659821629524,0.342569708824,-0.1809155,-0.6223255,139038
1616442271.32,-0.43033874034900005,0.7072909474369999,0.0630047172308,-0.1809155,-0.6223255,141633
1616442307.5,-0.44324290752400003,0.519322693348,0.34724673628799996,-0.1809155,-0.6223255,145975
1616442317.93,-0.388131052256,0.66463470459,0.09702154248950001,-0.1809155,-0.6223255,147227
1616442381.85,-0.4217453897,0.7089164853100001,0.415260434151,-0.1809155,-0.6223255,154899
1616442401.69,-0.441686928272,0.711675226688,0.0715336203575,-0.1809155,-0.6223255,157279
1616442464.13,-0.36617302894599996,0.70245552063,0.316898107529,-0.1809155,-0.6223255,164772
1616442466.14,-0.420710921288,0.697222173214,0.311074346304,-0.1809155,-0.6223255,165013
1616442530.52,-0.421302556992,0.719466209412,0.417718350887,-0.1809155,-0.6223255,172739
1616442546.37,-0.47028031945200005,0.715344548225,0.14563444256799998,-0.17173463,-0.51295304,174640
1616442614.39,-0.45586758852,0.69311195612,0.422967284918,-0.17173463,-0.51295304,182802
1616442647.94,-0.419684231281,0.7092866301540001,0.156315863132,-0.17173463,-0.51295304,186829
1616442713.65,-0.436586678028,0.657143354416,0.464340746403,-0.17173463,-0.51295304,194712
1616442732.35,-0.46807083487499995,0.673192024231,0.131436496973,-0.17173463,-0.51295304,196958
1616442803.08,-0.422764778137,0.676240622997,0.431113660336,-0.17173463,-0.51295304,205445
1616442839.8,-0.497388243675,0.649812340736,0.15157392621,-0.17173463,-0.51295304,209851
1616442912.38,-0.42213013768200003,0.68621724844,0.48555162548999997,-0.17173463,-0.51295304,218561
1616441409.51 -0.437444835901 0.71738743782 0.21371422708 -0.17744917 -0.52422565 38218
1616441492.34 -0.363637804985 0.7040985226629999 0.382566899061 -0.17744917 -0.52422565 48157
1616441494.35 -0.418684452772 0.6842321753499999 0.290955781937 -0.17744917 -0.52422565 48398
1616441565.59 -0.378889143467 0.6640463471410001 0.41893073916400003 -0.17744917 -0.52422565 56946
1616441622.36 -0.43010964989699996 0.6888272166249999 0.11778881400800001 -0.17744917 -0.52422565 63760
1616441624.38 -0.446297854185 0.6761454343800001 0.21746049821400001 -0.17744917 -0.52422565 64001
1616441636.34 -0.503857195377 0.654823064804 0.145129218698 -0.17744917 -0.52422565 65437
1616441696.65 -0.41190204024300003 0.553552746773 0.42624679207800004 -0.17744917 -0.52422565 72674
1616441701.83 -0.432935774326 0.548609435558 0.188072755933 -0.17744917 -0.52422565 73296
1616441777.72 -0.452401429415 0.704852223396 0.503399431705 -0.17744917 -0.52422565 82402
1616441797.99 -0.588514506817 0.66737395525 1.2554090023 -0.2766775 0.59623015 84835
1616441861.51 -0.590750992298 0.675885498524 1.5877474546399999 -0.2766775 0.59623015 92458
1616441878.08 -0.556470155716 0.6955036520960001 1.32973086834 -0.2766775 0.59623015 94445
1616441942.61 -0.545370817184 0.699505507946 1.5524750948 -0.2766775 0.59623015 102190
1616441961.2 -0.5154057741170001 0.717426300049 1.30541992188 -0.2766775 0.59623015 104420
1616442025.13 -0.548579514027 0.722541093826 1.57323372364 -0.2766775 0.59623015 112092
1616442033.85 -0.5629798173899999 0.6779378652570001 1.26227343082 -0.2766775 0.59623015 113137
1616442098.23 -0.5338870286940001 0.697714686394 1.57702291012 -0.2766775 0.59623015 120864
1616442111.17 -0.5567665696140001 0.679280936718 1.25158274174 -0.2766775 0.59623015 122417
1616442174.83 -0.5003517866130001 0.713096678257 1.59508121014 -0.2766775 0.59623015 130056
1616442183.76 -0.375571131706 0.69616663456 0.0487033426762 -0.1809155 -0.6223255 131127
1616442249.68 -0.41836884617799996 0.659821629524 0.342569708824 -0.1809155 -0.6223255 139038
1616442271.32 -0.43033874034900005 0.7072909474369999 0.0630047172308 -0.1809155 -0.6223255 141633
1616442307.5 -0.44324290752400003 0.519322693348 0.34724673628799996 -0.1809155 -0.6223255 145975
1616442317.93 -0.388131052256 0.66463470459 0.09702154248950001 -0.1809155 -0.6223255 147227
1616442381.85 -0.4217453897 0.7089164853100001 0.415260434151 -0.1809155 -0.6223255 154899
1616442401.69 -0.441686928272 0.711675226688 0.0715336203575 -0.1809155 -0.6223255 157279
1616442464.13 -0.36617302894599996 0.70245552063 0.316898107529 -0.1809155 -0.6223255 164772
1616442466.14 -0.420710921288 0.697222173214 0.311074346304 -0.1809155 -0.6223255 165013
1616442530.52 -0.421302556992 0.719466209412 0.417718350887 -0.1809155 -0.6223255 172739
1616442546.37 -0.47028031945200005 0.715344548225 0.14563444256799998 -0.17173463 -0.51295304 174640
1616442614.39 -0.45586758852 0.69311195612 0.422967284918 -0.17173463 -0.51295304 182802
1616442647.94 -0.419684231281 0.7092866301540001 0.156315863132 -0.17173463 -0.51295304 186829
1616442713.65 -0.436586678028 0.657143354416 0.464340746403 -0.17173463 -0.51295304 194712
1616442732.35 -0.46807083487499995 0.673192024231 0.131436496973 -0.17173463 -0.51295304 196958
1616442803.08 -0.422764778137 0.676240622997 0.431113660336 -0.17173463 -0.51295304 205445
1616442839.8 -0.497388243675 0.649812340736 0.15157392621 -0.17173463 -0.51295304 209851
1616442912.38 -0.42213013768200003 0.68621724844 0.48555162548999997 -0.17173463 -0.51295304 218561
